case_id,court_id,case_type,filed_date,disposed_date,status,reported_days
004045,12,Crim,29/01/2026,03/03/2026,DISPOSED,33
001621,08,Criminal,04/07/2024,11/08/2024,disposed,38
004512,01,CIVIL,06/03/2026,16/05/2026,DISPOSED,71
003934,01,Family,01/04/2025,14/08/2025,disposed,135
004334,01,CIVIL,27/05/2025,22/07/2025,Disposed,56
001766,09,Criminal ,03/01/2026,20/05/2026,disposed,137
002754,11,Fam,12/01/2026,08/04/2026,Disposed,86
004183,06,Criminal,08/04/2026,,ACTIVE,
002930,06,CRIMINAL,13/08/2025,02/06/2026,disposed,293
001252,05,CRIMINAL,26/11/2025,,Active ,
002398,13,Family,15/01/2025,01/12/2025,DISPOSED,-
001717,02,Yth,02/02/2025,17/03/2025,disposed,43
001798,07,Crim,27/11/2024,,active,
001769,07,FAMILY,21/06/2025,24/08/2025,Disposed,64
002030,10,Family Court,05/03/2025,11/09/2025,Disposed,190
004288,12,civil,30/05/2025,02/09/2025,Disposed,95
004710,05,Fam,19/04/2026,,Active ,
001919,09, Civil,17/05/2025,13/07/2025,DISPOSED,57
002799,05,Fam,11/11/2024,04/08/2025,Disposed,266
004337,06,FAMILY,06/06/2025,19/11/2025,DISPOSED,166
002266,02,civil,22/11/2024,05/03/2025,disposed,103
003048,01,Civil,20/03/2025,03/06/2025,disposed,75
004753,10,Civil,16/02/2026,,Active ,
001360,11,Criminal ,12/09/2024,26/01/2025,DISPOSED,136
002736,05,CIVIL,11/01/2025,,active,
003398,06,family,07/10/2025,24/06/2026,disposed,260
002579,09,criminal,10/05/2025,11/11/2025,DISPOSED,185
002186,01,Civil,27/04/2026,,active,
003161,09,Youth,11/11/2025,08/04/2026,disposed,148
004579,02,youth,12/09/2024,05/11/2024,disposed,54
004744,10,criminal,04/10/2025,05/02/2026,Disposed,124
001481,02,civil,12/05/2026,22/07/2026,disposed,71
003676,12,Family Court,22/05/2025,31/05/2026,disposed,374
002517,08,CIVIL,28/11/2024,21/07/2025,disposed,235
002164,02,Criminal ,08/05/2026,30/05/2026,disposed,22
004777,01,CRIMINAL,29/01/2025,28/07/2025,Disposed,180
003706,01,Civil,20/12/2025,12/04/2026,Disposed,113
001293,11,civil,25/03/2025,28/01/2026,disposed,309
004290,12,Civil,24/05/2026,,active,
004146,06,Crim,27/10/2024,08/06/2025,disposed,224
004526,08,Family Court,19/02/2026,,ACTIVE,
002584,04,FAMILY,14/06/2026,,active,
001579,07, Civil,30/03/2026,21/05/2026,disposed,52
003937,09,Civil,27/09/2025,11/03/2026,Disposed,165
001467,06,Crim,07/11/2025,05/04/2026,disposed,149
003929,09,criminal,08/07/2024,24/02/2025,DISPOSED,231
004173,12,Criminal ,07/07/2024,19/12/2024,disposed,165
001270,03,FAMILY,20/08/2025,30/06/2026,Disposed,314
002339,09,Family,06/09/2025,,Active ,
001967,06,Criminal,04/02/2026,31/03/2026,disposed,55
003422,12,FAMILY,22/08/2024,15/02/2025,disposed,177
001052,06,Fam,19/08/2025,06/08/2026,disposed,352
002885,11,criminal,19/05/2025,24/09/2025,Disposed,128
004008,09,Criminal,22/04/2025,09/06/2025,disposed,48
004372,09,CRIMINAL,05/11/2025,27/12/2025,DISPOSED,52
004024,12,civil,30/11/2024,23/03/2025,Disposed,N/A
001880,03,Fam,18/05/2026,,ACTIVE,
001550,05,CIVIL,27/02/2026,21/08/2026,DISPOSED,145
004813,06,FAMILY,31/05/2026,,Active ,
004935,09, Civil,18/02/2025,22/12/2025,DISPOSED,307
003347,02,CRIMINAL,30/07/2024,27/11/2024,Disposed,120
004715,10,Criminal ,24/08/2025,16/11/2025,DISPOSED,84
004099,04, Family,18/08/2025,,ACTIVE,
002965,06,Criminal,02/02/2026,11/05/2026,Disposed,98
003264,10,Crim,07/07/2024,09/12/2024,disposed,155
001866,01,Crim,20/06/2026,,active,
002693,03,youth,18/10/2024,26/11/2024,Disposed,39
004925,07,CIVIL,28/08/2024,04/03/2025,DISPOSED,188
004276,02,Yth,18/04/2025,27/06/2025,Disposed,70
001234,11,criminal,23/05/2026,,ACTIVE,
001562,06,Crim,28/07/2025,15/01/2026,DISPOSED,171
005141,03,CRIMINAL,26/02/2025,21/11/2025,DISPOSED,313
003875,03,Yth,25/10/2025,02/01/2026,DISPOSED,69
003864,07,FAMILY,16/04/2026,,Active,
004201,02,FAMILY,22/01/2025,25/05/2025,disposed,123
002495,05,Family Court,22/06/2026,,Active,
003281,12, Civil,26/03/2025,01/06/2025,disposed,67 
002674,12,family,14/05/2025,,ACTIVE,
002682,06,Crim,27/06/2025,01/11/2025,DISPOSED,127
002796,10,Fam,01/09/2024,07/10/2024,disposed,6
002609,07,CIVIL,03/10/2024,08/05/2025,disposed,217
005080,06,youth,19/07/2025,12/12/2025,DISPOSED,146
004769,06,Criminal ,25/11/2025,07/05/2026,disposed,163
004335,03,Criminal,23/06/2026,29/08/2026,disposed,67
004473,10,family,21/08/2025,03/12/2025,Disposed,104
003356,04,CRIMINAL,23/02/2026,,active,
001608,04,civil,06/02/2026,14/05/2026,Disposed,N/A
003361,10,FAMILY,22/06/2026,,Active,
002772,08,Yth,07/10/2025,18/03/2026,disposed,162
005168,03,FAMILY,27/09/2024,27/05/2025,DISPOSED,242
004091,08,Youth,26/02/2026,23/04/2026,DISPOSED,56
004256,03,Family,30/06/2026,,ACTIVE,
004568,02,Family Court,22/12/2024,08/09/2025,disposed,260
004331,01,Fam,20/04/2026,,Active ,
001071,06,Criminal,08/07/2024,27/08/2024,Disposed,50
002708,02,criminal,02/11/2025,20/01/2026,DISPOSED,79
004081,02,Criminal ,21/09/2025,06/11/2025,disposed,46
001443,06,Civil,11/06/2025,17/05/2026,Disposed,340
004096,07,YOUTH,16/12/2025,10/02/2026,DISPOSED,56
003526,06,Criminal ,02/04/2025,07/06/2025,Disposed,66
001511,03,family,28/08/2024,,Active ,
002129,11,Family,16/06/2025,31/10/2025,DISPOSED,137
002841,11,Family,22/04/2026,,ACTIVE,
002036,12,FAMILY,14/06/2025,15/03/2026,disposed,274
001444,11,Crim,11/09/2024,20/11/2024,Disposed,115
004811,02,CRIMINAL,22/08/2024,01/12/2024,Disposed,101
002498,09,Youth ,24/06/2025,08/08/2025,Disposed,45
003955,03,Criminal,24/09/2024,,Active ,
001208,08,CIVIL,12/12/2025,10/08/2026,disposed,241
001720,12,Yth,26/08/2025,19/09/2025,disposed,24
003520,10,civil,08/05/2025,03/09/2025,Disposed,118
002126,12,Yth,06/01/2026,14/05/2026,Disposed,128
003179,12,Criminal,26/07/2025,26/09/2025,Disposed,62
003730,01,FAMILY,29/09/2025,10/12/2025,disposed,72
001194,02, Civil,16/11/2025,20/03/2026,disposed,124
002242,04,YOUTH,13/10/2025,25/12/2025,DISPOSED,73
004534,02,Crim,06/07/2024,01/03/2025,DISPOSED,238
003096,05,Civil,31/05/2025,,active,
002144,07,Youth ,22/03/2026,02/06/2026,DISPOSED,72
001627,09,Crim,06/10/2025,04/03/2026,Disposed,149
004695,07,Youth ,13/11/2025,31/08/2026,disposed,291
004316,11,CIVIL,02/06/2026,,ACTIVE,
005182,01,Family ,07/12/2024,17/03/2025,DISPOSED,100
004664,02,YOUTH,20/10/2024,12/12/2024,disposed,53
004144,06,criminal,09/08/2025,20/12/2025,Disposed,133
001662,,Criminal,17/03/2026,24/06/2026,DISPOSED,-
002304,05,Criminal,13/09/2024,31/12/2024,disposed,109
001576,02,CIVIL,22/12/2024,30/03/2025,DISPOSED,98
002586,10,Fam,07/07/2025,04/09/2025,disposed,59
005142,10, Civil,13/02/2026,22/04/2026,disposed,68
001856,03,CRIMINAL,25/06/2026,,active,
001954,06,Civil,23/08/2025,08/04/2026,disposed, 228
001357,07,Youth,02/06/2025,07/08/2025,Disposed,66
001292,08,criminal,18/05/2026,,Active,
003915,10,Civil,22/10/2025,17/12/2025,Disposed,56
001927,04,criminal,06/10/2024,21/03/2025,Disposed,166
002837,10, Family,23/04/2025,17/08/2025,DISPOSED,116
005057,11,civil,14/02/2025,28/11/2025,Disposed,287
003112,09,Family,09/07/2025,28/01/2026,Disposed,N/A
004167,01,CIVIL,15/03/2026,,Active,
001620,05,Family,18/03/2025,10/10/2025,Disposed,206
002943,07,youth,22/05/2025,04/08/2025,disposed,74
001903,12,civil,17/02/2026,24/05/2026,DISPOSED,96
004203,06,family,07/03/2025,21/09/2025,disposed,198
004319,07,criminal,16/03/2025,,ACTIVE,
001986,10,civil,14/06/2026,30/07/2026,DISPOSED,46
004859,09,CRIMINAL,02/06/2025,23/08/2025,disposed,82
002689,04,youth,20/02/2025,06/04/2025,DISPOSED,45
005109,07,Family,14/10/2025,16/03/2026,Disposed,153
004750,09,FAMILY,24/06/2026,,Active,
005037,07,Crim,23/11/2024,27/04/2025,DISPOSED,155
001157,02,Family ,11/05/2026,15/07/2026,DISPOSED,65
004789,10, Civil,14/09/2024,29/09/2025,disposed,380
003021,04,Criminal ,13/10/2025,19/04/2026,DISPOSED, 188
003231,02,CRIMINAL,21/05/2026,25/08/2026,disposed,96
001354,02,Civil,04/03/2026,06/05/2026,Disposed,63
003297,12, Civil,14/06/2025,16/07/2025,disposed,32
003594,09,Criminal ,14/02/2026,09/06/2026,disposed,115
003145,10,Fam,03/02/2025,08/07/2025,disposed,155
003500,08,Criminal ,25/10/2025,,active,
004786,03,youth,22/08/2025,29/10/2025,Disposed,68
004760,04,criminal,23/08/2025,22/05/2026,Disposed,272
004409,08,Criminal,13/05/2025,06/09/2025,DISPOSED,116
002277,01,Civil,12/09/2024,04/03/2025,disposed,173
004061,10, Family,26/09/2024,30/10/2024,disposed,34
002317,06,criminal,02/01/2026,15/04/2026,disposed,103
002058,12, Civil,29/09/2024,12/03/2025,DISPOSED,164
003000,03,criminal,25/09/2024,02/04/2025,DISPOSED,189
004590,01,CRIMINAL,13/09/2025,17/01/2026,Disposed,126
002928,06,family,09/09/2025,07/01/2026,DISPOSED,120
004585,06,civil,05/03/2026,,active,
001664,09,CRIMINAL,20/06/2026,,active,
003433,06,FAMILY,23/08/2024,,Active ,
005041,11,FAMILY,18/01/2026,30/04/2026,Disposed,102
003004,06,Family,02/06/2026,,active,
003449,04,Criminal,03/06/2026,12/08/2026,DISPOSED,-
002432,03,Criminal,10/01/2025,10/04/2025,DISPOSED,90
003496,01,civil,16/08/2025,05/12/2025,disposed,111
003568,12,youth,16/05/2026,06/07/2026,disposed,51
003721,10,Criminal ,03/02/2026,19/03/2026,Disposed,44
003472,11, Civil,02/11/2025,28/07/2026,Disposed,268
005114,03,Family ,05/07/2024,29/09/2024,DISPOSED,86
001587,08, Family,12/07/2025,18/06/2026,DISPOSED,341
001635,08,Civil,12/07/2025,09/09/2025,Disposed,59
001423,11,YOUTH,21/06/2026,25/08/2026,disposed,65
001922,05,youth,11/02/2025,,Active,
001964,09,Criminal ,11/10/2025,02/12/2025,disposed,52
002705,08,YOUTH,20/08/2025,13/03/2026,Disposed,205
003408,05,Family,05/04/2026,29/08/2026,Disposed,146
002271,11,Crim,14/11/2024,05/05/2025,disposed,172
003432,12,CIVIL,12/02/2026,26/07/2026,disposed,164
001412,05,criminal,23/04/2026,05/07/2026,Disposed,73
002608,11,Family,08/06/2026,,active,
002486,08,family,21/09/2025,22/01/2026,Disposed,123
004226,05,criminal,16/02/2026,,ACTIVE,
001840,08,criminal,09/09/2024,13/03/2025,disposed,185
002948,09,Family Court,11/11/2025,25/06/2026,disposed,216
003345,01,CIVIL,25/03/2025,16/05/2025,disposed,52
002909,10,Family,12/06/2025,17/08/2025,DISPOSED,66
004945,06,Criminal ,14/10/2025,03/01/2026,Disposed,81
004023,12,Family ,19/06/2025,,Active,
004985,02,Youth ,25/02/2026,26/03/2026,disposed,29
002651,11,Youth,06/11/2024,,active,
002411,02,Fam,23/10/2025,21/03/2026,Disposed,149
003491,05,CRIMINAL,15/09/2025,,ACTIVE,
003810,09,Criminal ,03/03/2025,17/07/2025,DISPOSED,136
004745,11,Family ,09/09/2025,25/06/2026,Disposed,289
005165,05,Crim,23/04/2026,,Active ,
003685,04,Youth,18/12/2024,24/03/2025,DISPOSED,96
001158,02,Youth ,03/11/2025,16/04/2026,disposed,164
003804,09,Criminal,18/10/2024,28/01/2025,disposed,102
003266,08,Criminal,06/11/2025,05/01/2026,DISPOSED,60
002220,02,Family Court,15/12/2024,15/08/2025,DISPOSED,243
003907,04,criminal,05/05/2025,09/12/2025,DISPOSED,218
002391,08,Civil,22/11/2024,06/01/2025,disposed,45
002311,02,Criminal,16/10/2025,27/01/2026,Disposed,103
003476,01,Family Court,02/09/2025,05/02/2026,DISPOSED,156
002017,10, Civil,27/06/2026,16/08/2026,DISPOSED,50
003672,10,Crim,25/08/2024,27/12/2024,Disposed,124
004282,11, Civil,03/03/2025,19/08/2025,Disposed,169
004267,12,Civil,22/06/2025,06/10/2025,disposed,106
001134,06,Criminal,21/03/2025,07/06/2025,DISPOSED,78
001606,05,Crim,25/07/2024,08/07/2026,Disposed,713
003245,12,Civil,13/08/2025,05/02/2026,disposed,176
002780,06,Civil,18/02/2025,,ACTIVE,
003769,01,criminal,19/11/2025,02/03/2026,DISPOSED,103
002873,05,CRIMINAL,09/08/2024,01/12/2024,Disposed,114
003658,05,Criminal,15/09/2024,01/07/2025,DISPOSED,289
004548,01,Crim,27/07/2024,22/12/2024,DISPOSED,148
004383,11,Criminal ,03/11/2025,04/03/2026,DISPOSED,121
001226,08,civil,30/10/2025,,active,
001405,02,FAMILY,28/11/2024,25/05/2025,DISPOSED,178
005047,08,CRIMINAL,20/05/2026,,active,
004018,09,Civil,08/07/2024,18/12/2024,Disposed,163
003713,03,Youth,19/04/2025,22/09/2025,disposed,156
003371,06,CIVIL,26/03/2026,10/07/2026,Disposed,106
002466,01,Yth,29/01/2026,30/04/2026,disposed,91
001303,12,family,19/06/2025,08/10/2025,Disposed,111
002489,08,family,12/11/2024,22/09/2025,Disposed,314
004243,06,CIVIL,04/01/2026,27/03/2026,Disposed,82
003876,05, Civil,20/04/2026,,Active ,
004257,07,Youth,10/04/2025,,Active ,
001115,06,family,05/07/2024,26/10/2025,DISPOSED,478
003566,01,YOUTH,27/02/2026,08/07/2026,disposed,131
003738,09,YOUTH,22/03/2025,20/06/2025,Disposed,N/A
001069,03,Fam,28/04/2026,,active,
003605,08,YOUTH,15/07/2024,17/11/2024,Disposed,125
003507,08,Criminal ,06/02/2026,,active,
002503,11,YOUTH,05/12/2025,17/07/2026,disposed,224
004349,12,CIVIL,21/08/2024,27/02/2025,disposed,-
003596,11,Criminal ,09/11/2025,02/03/2026,DISPOSED,113
003914,01,Youth ,06/04/2026,,ACTIVE,
004231,11,CRIMINAL,30/11/2024,01/01/2025,Disposed,32
004756,02,youth,17/03/2025,03/05/2025,DISPOSED,47
004889,06,FAMILY,02/03/2026,,active,
001349,07,civil,26/10/2024,21/04/2025,Disposed,177
001900,03,Criminal,27/02/2026,,active,
002980,11,Family Court,06/02/2025,,ACTIVE,
003916,10,Criminal ,12/01/2026,12/12/2025,Disposed,71
004830,09,civil,03/09/2024,31/10/2024,Disposed,58
001966,11,CIVIL,22/04/2026,,Active ,
005008,04,criminal,15/09/2024,15/06/2025,Disposed,N/A
001474,11,CRIMINAL,13/12/2025,03/06/2026,DISPOSED,172
003481,11,civil,06/10/2024,22/05/2025,Disposed,228
004253,03,Crim,24/12/2024,21/02/2025,disposed,59
001468,04, Civil,05/01/2025,03/04/2025,DISPOSED,88
001247,12,CRIMINAL,20/05/2025,09/08/2025,DISPOSED, 81
001701,07,Civil,30/07/2025,01/07/2026,Disposed,336 
003701,12,CIVIL,24/01/2025,03/05/2025,disposed,99
002493,08,criminal,31/07/2024,14/02/2025,disposed,198
002520,01,FAMILY,06/06/2026,,Active ,
003881,12,Civil,11/06/2025,27/10/2025,Disposed,138
002716,02,Family,18/10/2025,19/04/2026,Disposed,183
003889,03,Youth ,10/07/2024,15/08/2024,DISPOSED,36
005051,02,Crim,02/02/2026,29/03/2026,disposed,  55  
003776,06,Criminal,22/02/2025,28/08/2026,DISPOSED,552
003086,01,Youth ,27/10/2025,31/12/2025,DISPOSED,65
003948,07,Civil,09/07/2024,15/02/2025,DISPOSED,221
001738,01,CIVIL,05/11/2024,17/03/2025,Disposed,132
002491,03,Fam,13/11/2024,04/04/2025,disposed,142
004525,01,youth,08/02/2025,12/06/2025,disposed,124
001284,11,CIVIL,22/03/2025,30/10/2025,disposed,222
004455,08,criminal,29/03/2026,,Active,
001896,09,Family ,10/06/2025,,ACTIVE,
002479,02,criminal,04/08/2025,20/12/2025,Disposed,183
004403,01,Family,04/09/2025,11/11/2025,disposed,68
003522,12,FAMILY,10/07/2025,25/10/2025,DISPOSED,107
003328,09,CRIMINAL,26/05/2025,17/11/2025,Disposed,175
002285,01,Fam,06/04/2026,29/07/2026,disposed,114
004998,02,CIVIL,15/01/2025,22/07/2025,disposed,188
002305,03,Family Court,22/02/2026,19/07/2026,DISPOSED,147
002745,08,YOUTH,22/03/2025,,active,
001334,08, Family,16/04/2025,01/11/2025,DISPOSED,199
004470,09,Yth,30/09/2024,22/12/2024,disposed,83
004931,04,civil,03/11/2025,10/02/2026,Disposed,99
003547,12,Criminal,16/09/2025,21/11/2025,DISPOSED,66
003094,07,family,02/12/2024,22/05/2025,Disposed,171
001993,09,Criminal,30/08/2025,24/10/2025,Disposed,55
005174,01,Crim,30/10/2024,15/01/2025,Disposed,77
002384,07,CIVIL,24/11/2024,17/03/2025,DISPOSED,113
004190,03,Crim,15/05/2025,17/09/2025,Disposed,125
002287,08,civil,19/06/2025,,ACTIVE,
001775,12,Criminal ,07/05/2026,21/08/2026,disposed,96
004251,03,Family ,16/05/2026,,ACTIVE,
004693,03,FAMILY,18/05/2025,26/07/2025,disposed,69
001464,01,CIVIL,28/06/2026,,ACTIVE,
002714,06,criminal,15/11/2024,15/02/2025,disposed,92
003066,02, Civil,16/04/2025,02/10/2025,DISPOSED,169
001521,04,CIVIL,05/10/2025,04/03/2026,Disposed,150
005197,09,civil,20/01/2025,07/08/2025,disposed,199
002435,10,FAMILY,05/12/2026,10/07/2026,DISPOSED,261
004188,05, Family,20/05/2025,,Active ,
003414,09,civil,10/05/2025,11/09/2025,DISPOSED,124
004986,10,Crim,27/08/2025,28/12/2025,DISPOSED,123
001224,12,CIVIL,23/06/2026,,Active ,
001920,08,FAMILY,18/11/2024,21/10/2025,disposed,337
001774,10,Family ,20/03/2026,31/08/2026,DISPOSED,164
002966,03,Youth,30/09/2025,24/12/2025,Disposed,85
002094,12,Criminal,14/04/2025,05/07/2025,disposed,82
003661,05,Crim,03/02/2025,13/04/2025,Disposed,69
003339,07,Family Court,16/07/2024,09/08/2025,disposed,N/A
003590,11, Family,30/01/2026,,ACTIVE,
002290,03,Crim,05/09/2025,09/12/2025,DISPOSED,95
003512,08,Yth,13/06/2025,17/11/2025,Disposed,-
002578,01,Crim,01/04/2025,11/06/2025,disposed,71
004846,07,CRIMINAL,08/08/2025,01/10/2025,disposed,54
003169,01,CIVIL,19/04/2025,20/01/2026,DISPOSED,276
004723,09,civil,20/10/2025,,Active ,
003514,04,criminal,07/04/2026,27/06/2026,DISPOSED,81
001204,06,Crim,25/11/2024,20/02/2025,DISPOSED,87
002798,12,Youth,09/02/2025,,Active,
004683,03,Civil,28/11/2024,03/04/2025,DISPOSED,126
004223,14,civil,15/05/2026,01/07/2026,Disposed,47
004766,09,Family ,26/02/2025,19/05/2025,DISPOSED,82
004578,08,Criminal ,02/03/2025,20/11/2025,Disposed,263
001500,05,Criminal ,02/07/2025,26/09/2025,DISPOSED,86
004049,07,Family,09/09/2024,12/06/2025,disposed,276
003485,06, Civil,09/08/2024,24/12/2024,DISPOSED,137
003740,10,Fam,14/02/2025,24/11/2025,disposed,283
002337,12,Criminal ,26/03/2025,03/06/2025,disposed,69
002554,11,Civil,28/04/2026,,active,
002571,02,Family ,26/03/2025,26/01/2026,Disposed,306
002988,06,Civil,30/01/2025,,Active,
002180,03,Fam,19/12/2025,22/03/2026,disposed,93
002848,02,Criminal,07/01/2025,13/02/2025,Disposed,37
004900,03,CRIMINAL,25/07/2025,,Active ,
002018,09,YOUTH,25/07/2024,14/10/2024,disposed,81
003822,10,civil,02/11/2024,03/03/2025,disposed,121
001063,05,Youth ,13/03/2025,28/08/2025,disposed,168
002062,04,criminal,05/01/2026,02/05/2026,disposed,117
002425,,family,15/03/2026,,active,
002549,03,Crim,15/07/2025,30/11/2025,DISPOSED,138
004027,05,Civil,29/08/2025,,Active ,
004019,09,Family,31/10/2025,25/07/2026,Disposed,267
002063,05,Civil,17/09/2024,25/10/2025,Disposed,403
001269,06,Family ,29/05/2025,08/01/2026,DISPOSED,224
001940,09,Civil,08/03/2025,19/06/2025,Disposed,  103  
002325,01,Crim,14/08/2025,14/11/2025,Disposed,92
002157,04,family,29/05/2025,02/05/2026,Disposed,338
003803,11,Criminal,30/07/2024,15/01/2025,disposed,169
005034,05, Family,29/12/2024,20/02/2026,DISPOSED,418
004929,08,youth,25/01/2025,12/05/2025,disposed,107
003624,07,Youth,07/04/2026,14/07/2026,disposed,-
004861,09,Criminal ,03/07/2024,13/02/2025,Disposed,225
001121,06,CRIMINAL,21/03/2026,,Active,
004678,03, Civil,03/03/2025,24/06/2025,DISPOSED,113
004358,10,Crim,29/01/2025,21/05/2025,disposed,112
001274,08,Family ,06/09/2025,04/03/2026,DISPOSED,179
003396,12,Family Court,12/04/2025,30/11/2025,DISPOSED,232
002656,02,Family,23/04/2026,,Active ,
001861,12,criminal,19/09/2025,29/01/2026,Disposed,132
001045,11,CIVIL,18/07/2025,14/01/2026,Disposed,180
002823,02,family,10/11/2025,19/05/2026,Disposed,190
001950,05,Criminal ,04/05/2026,,active,
004302,05,Family,27/06/2026,,Active ,
004040,09,Criminal ,13/10/2024,26/03/2025,Disposed,164
004503,09,family,27/10/2025,25/04/2026,DISPOSED,180
002743,10,family,06/11/2024,08/04/2025,Disposed,153
001283,03,civil,25/02/2025,04/01/2026,disposed,313
001062,12,YOUTH,11/03/2026,06/04/2026,DISPOSED,26
003943,13,Criminal ,17/01/2025,14/02/2025,disposed,28
001065,03,Fam,21/08/2024,04/12/2024,disposed,105
003427,03,Family ,02/05/2025,16/04/2026,Disposed, 349
004192,06,CIVIL,05/07/2025,17/08/2026,Disposed,408
001155,08,criminal,12/04/2026,,active,
004836,02,Family Court,30/06/2025,14/01/2026,Disposed,198
002353,09,Family,22/11/2024,08/01/2026,Disposed,412
002981,05,Youth ,14/10/2024,01/01/2025,disposed,79
001911,06,Criminal,21/12/2024,15/02/2025,Disposed,56
001480,11,Criminal ,20/06/2026,,Active ,
002626,05,CIVIL,24/10/2025,15/06/2026,DISPOSED,234
004080,01,YOUTH,11/08/2025,12/12/2025,disposed,123
001795,03,YOUTH,06/10/2025,05/05/2026,Disposed,211
003315,01, Civil,21/03/2026,03/06/2026,disposed,74
001012,06,Family Court,04/11/2025,,active,
002968,07,YOUTH,28/08/2025,09/11/2025,Disposed,73
003003,09, Civil,22/12/2024,01/11/2025,disposed,314
004158,12,Criminal ,25/04/2026,13/07/2026,Disposed,79
001592,11,criminal,23/07/2024,12/11/2024,DISPOSED,112
004703,09,criminal,21/10/2024,10/02/2025,disposed,112
003961,04,CIVIL,31/07/2024,04/12/2024,disposed,126
003970,06, Family,03/12/2024,18/05/2025,Disposed,-
004237,11,CRIMINAL,03/06/2025,21/11/2025,disposed,171
001087,01,civil,24/10/2024,05/10/2025,disposed,346
001996,01,Civil,13/01/2025,04/06/2025,disposed,142
004401,05,YOUTH,19/02/2026,15/06/2026,disposed,116
003164,11, Civil,08/02/2026,20/06/2026,DISPOSED,132
003033,03,Crim,10/12/2024,15/05/2025,disposed,156
003924,09,YOUTH,25/12/2025,30/01/2026,Disposed,36
002964,07, Civil,02/08/2025,11/11/2025,DISPOSED,101
002046,04,Family,10/04/2025,21/09/2025,disposed,164
001696,03,Crim,06/03/2025,24/06/2025,disposed,110
002095,04,Criminal,06/03/2026,,active,
002913,01,Youth ,05/11/2025,13/06/2026,Disposed,220
001784,08,Criminal,25/01/2026,,ACTIVE,
001581,02,YOUTH,20/09/2024,30/09/2024,Disposed,10
002100,04,Crim,09/07/2024,23/05/2025,Disposed,318
003235,10,Criminal,13/03/2026,27/03/2026,Disposed,14
001828,04,criminal,30/09/2025,,active,
002749,09,Youth ,16/05/2026,29/07/2026,DISPOSED,74
001217,02,family,30/08/2025,06/05/2026,Disposed,249
002457,12, Family,13/04/2025,16/04/2026,disposed,368
002538,02,Youth,15/12/2024,07/02/2025,DISPOSED,54
